rowID,stamp,datetime,hum
2979999,1497828187, 18/6/2017 22:33:3001,68.9
2980999,1497828188, 18/6/2017 22:33:3002,68.9
2981999,1497828189, 18/6/2017 22:33:3003,68.9
2982999,1497828190, 18/6/2017 22:33:3004,68.9
2983999,1497828191, 18/6/2017 22:33:3005,68.9
2984998,1497828192, 18/6/2017 22:33:3006,68.9
2985999,1497828193, 18/6/2017 22:33:3007,68.9
2986999,1497828194, 18/6/2017 22:33:3008,68.9
2987999,1497828195, 18/6/2017 22:33:3009,68.9
2988998,1497828196, 18/6/2017 22:33:3010,68.9
2989999,1497828197, 18/6/2017 22:33:3011,68.9
2990999,1497828198, 18/6/2017 22:33:3012,68.9
2992000,1497828199, 18/6/2017 22:33:3013,68.9
2992999,1497828200, 18/6/2017 22:33:3014,68.9
2993999,1497828201, 18/6/2017 22:33:3015,68.9
2995000,1497828202, 18/6/2017 22:33:3016,68.9
2995998,1497828203, 18/6/2017 22:33:3017,68.9
2996999,1497828204, 18/6/2017 22:33:3018,68.9
2997999,1497828205, 18/6/2017 22:33:3019,68.8
2999000,1497828206, 18/6/2017 22:33:3020,68.8
3000000,1497828207, 18/6/2017 22:33:3021,68.8
3000998,1497828208, 18/6/2017 22:33:3022,68.8
3001999,1497828209, 18/6/2017 22:33:3023,68.8
3002999,1497828210, 18/6/2017 22:33:3024,68.8
3003999,1497828211, 18/6/2017 22:33:3025,68.8
3004998,1497828212, 18/6/2017 22:33:3026,68.8
3005999,1497828213, 18/6/2017 22:33:3027,68.8
3006999,1497828214, 18/6/2017 22:33:3028,68.9
3007998,1497828215, 18/6/2017 22:33:3029,68.9
3008999,1497828216, 18/6/2017 22:33:3030,68.9
3010000,1497828217, 18/6/2017 22:33:3031,68.9
3011000,1497828218, 18/6/2017 22:33:3032,68.9
3012000,1497828219, 18/6/2017 22:33:3033,68.9
3013000,1497828220, 18/6/2017 22:33:3034,69
3013999,1497828221, 18/6/2017 22:33:3035,69
3015000,1497828222, 18/6/2017 22:33:3036,69
3015999,1497828223, 18/6/2017 22:33:3037,69
3016999,1497828224, 18/6/2017 22:33:3038,69
3017999,1497828225, 18/6/2017 22:33:3039,69
3018999,1497828226, 18/6/2017 22:33:3040,69
3019999,1497828227, 18/6/2017 22:33:3041,69
3020999,1497828228, 18/6/2017 22:33:3042,69
3021999,1497828229, 18/6/2017 22:33:3043,69
3022999,1497828230, 18/6/2017 22:33:3044,69
3023998,1497828231, 18/6/2017 22:33:3045,69
3024998,1497828232, 18/6/2017 22:33:3046,69
3025999,1497828233, 18/6/2017 22:33:3047,69
3027000,1497828234, 18/6/2017 22:33:3048,69
3027999,1497828235, 18/6/2017 22:33:3049,69
3029000,1497828236, 18/6/2017 22:33:3050,69
3029999,1497828237, 18/6/2017 22:33:3051,69
3030999,1497828238, 18/6/2017 22:33:3052,69
3031999,1497828239, 18/6/2017 22:33:3053,69
3032999,1497828240, 18/6/2017 22:33:3054,69
3033999,1497828241, 18/6/2017 22:33:3055,69
3034999,1497828242, 18/6/2017 22:33:3056,69
3035999,1497828243, 18/6/2017 22:33:3057,69
3036998,1497828244, 18/6/2017 22:33:3058,69
3037999,1497828245, 18/6/2017 22:33:3059,69
3038999,1497828246, 18/6/2017 22:33:3060,69
3039998,1497828247, 18/6/2017 22:33:3061,68.9
3040999,1497828248, 18/6/2017 22:33:3062,68.9
3041998,1497828250, 18/6/2017 22:33:3063,69
3042999,1497828251, 18/6/2017 22:33:3064,69
3043998,1497828252, 18/6/2017 22:33:3065,69
3045000,1497828253, 18/6/2017 22:33:3066,69
3045999,1497828254, 18/6/2017 22:33:3067,69
3046999,1497828255, 18/6/2017 22:33:3068,69
3048000,1497828256, 18/6/2017 22:33:3069,69
3048998,1497828257, 18/6/2017 22:33:3070,69
3049999,1497828258, 18/6/2017 22:33:3071,69
3050999,1497828259, 18/6/2017 22:33:3072,69
3051999,1497828260, 18/6/2017 22:33:3073,69
3052999,1497828261, 18/6/2017 22:33:3074,69.1
3053999,1497828262, 18/6/2017 22:33:3075,69.1
3054999,1497828263, 18/6/2017 22:33:3076,69
3055998,1497828264, 18/6/2017 22:33:3077,69
3056999,1497828265, 18/6/2017 22:33:3078,69
3058000,1497828266, 18/6/2017 22:33:3079,69
3059000,1497828267, 18/6/2017 22:33:3080,69
3059999,1497828268, 18/6/2017 22:33:3081,68.9
3061000,1497828269, 18/6/2017 22:33:3082,68.9
3061999,1497828270, 18/6/2017 22:33:3083,68.9
3063000,1497828271, 18/6/2017 22:33:3084,68.9
3063999,1497828272, 18/6/2017 22:33:3085,68.9
3064998,1497828273, 18/6/2017 22:33:3086,68.9
3065999,1497828274, 18/6/2017 22:33:3087,68.9
3066999,1497828275, 18/6/2017 22:33:3088,68.9
3068000,1497828276, 18/6/2017 22:33:3089,68.9
3068999,1497828277, 18/6/2017 22:33:3090,68.9
3069999,1497828278, 18/6/2017 22:33:3091,68.9
3070999,1497828279, 18/6/2017 22:33:3092,68.9
3072000,1497828280, 18/6/2017 22:33:3093,68.9
3072999,1497828281, 18/6/2017 22:33:3094,68.9
3073999,1497828282, 18/6/2017 22:33:3095,69
3074999,1497828283, 18/6/2017 22:33:3096,69
3075998,1497828284, 18/6/2017 22:33:3097,69
3076999,1497828285, 18/6/2017 22:33:3098,68.9
3077999,1497828286, 18/6/2017 22:33:3099,68.9
3079000,1497828287, 18/6/2017 22:33:3100,69
3079999,1497828288, 18/6/2017 22:33:3101,69
3080998,1497828289, 18/6/2017 22:33:3102,69
3081998,1497828290, 18/6/2017 22:33:3103,69
3082999,1497828291, 18/6/2017 22:33:3104,69
3083998,1497828292, 18/6/2017 22:33:3105,68.9
3085000,1497828293, 18/6/2017 22:33:3106,68.9
3086000,1497828294, 18/6/2017 22:33:3107,68.9
3086999,1497828295, 18/6/2017 22:33:3108,68.9
3087998,1497828296, 18/6/2017 22:33:3109,68.9
3088999,1497828297, 18/6/2017 22:33:3110,69
3089999,1497828298, 18/6/2017 22:33:3111,69
3091000,1497828299, 18/6/2017 22:33:3112,69
3091999,1497828300, 18/6/2017 22:33:3113,69
3092999,1497828301, 18/6/2017 22:33:3114,69
3093999,1497828302, 18/6/2017 22:33:3115,68.9
3094999,1497828303, 18/6/2017 22:33:3116,68.9
3095999,1497828304, 18/6/2017 22:33:3117,68.9
3096999,1497828305, 18/6/2017 22:33:3118,68.9
3098000,1497828306, 18/6/2017 22:33:3119,68.9
3098999,1497828307, 18/6/2017 22:33:3120,68.9
3100000,1497828308, 18/6/2017 22:33:3121,68.9
3100999,1497828309, 18/6/2017 22:33:3122,69.1
3101999,1497828310, 18/6/2017 22:33:3123,69.1
3103000,1497828311, 18/6/2017 22:33:3124,69
3103998,1497828312, 18/6/2017 22:33:3125,69
3104999,1497828313, 18/6/2017 22:33:3126,69
3105999,1497828314, 18/6/2017 22:33:3127,69.1
3106999,1497828315, 18/6/2017 22:33:3128,69.1
3107998,1497828316, 18/6/2017 22:33:3129,69
3108999,1497828317, 18/6/2017 22:33:3130,69
3109999,1497828318, 18/6/2017 22:33:3131,69
3111000,1497828319, 18/6/2017 22:33:3132,69
3112000,1497828320, 18/6/2017 22:33:3133,69
3112998,1497828321, 18/6/2017 22:33:3134,69
3113999,1497828322, 18/6/2017 22:33:3135,69
3114998,1497828323, 18/6/2017 22:33:3136,69
3115999,1497828324, 18/6/2017 22:33:3137,69
3116999,1497828325, 18/6/2017 22:33:3138,69
3117999,1497828326, 18/6/2017 22:33:3139,69
3118999,1497828327, 18/6/2017 22:33:3140,69
3119998,1497828328, 18/6/2017 22:33:3141,69
3120999,1497828329, 18/6/2017 22:33:3142,69
3121999,1497828330, 18/6/2017 22:33:3143,69
3122999,1497828331, 18/6/2017 22:33:3144,69
3123999,1497828332, 18/6/2017 22:33:3145,69
3124999,1497828333, 18/6/2017 22:33:3146,69
3125998,1497828334, 18/6/2017 22:33:3147,69
3126999,1497828335, 18/6/2017 22:33:3148,69
3127999,1497828336, 18/6/2017 22:33:3149,69
3128998,1497828337, 18/6/2017 22:33:3150,69
3130000,1497828338, 18/6/2017 22:33:3151,69
3130999,1497828339, 18/6/2017 22:33:3152,69
3131999,1497828340, 18/6/2017 22:33:3153,69
3132999,1497828341, 18/6/2017 22:33:3154,69
3133999,1497828342, 18/6/2017 22:33:3155,69
3135000,1497828343, 18/6/2017 22:33:3156,69
3135998,1497828344, 18/6/2017 22:33:3157,69
3137000,1497828345, 18/6/2017 22:33:3158,69
3137999,1497828346, 18/6/2017 22:33:3159,69
3138999,1497828347, 18/6/2017 22:33:3160,69
3139998,1497828348, 18/6/2017 22:33:3161,69
3140999,1497828349, 18/6/2017 22:33:3162,69
3141999,1497828350, 18/6/2017 22:33:3163,69
3143000,1497828351, 18/6/2017 22:33:3164,69
3143999,1497828352, 18/6/2017 22:33:3165,69
3144998,1497828353, 18/6/2017 22:33:3166,69
3145999,1497828354, 18/6/2017 22:33:3167,69
3146998,1497828355, 18/6/2017 22:33:3168,69.1
3147999,1497828356, 18/6/2017 22:33:3169,69.1
3148999,1497828357, 18/6/2017 22:33:3170,69.1
3149999,1497828358, 18/6/2017 22:33:3171,69.1
3151000,1497828359, 18/6/2017 22:33:3172,69.1
3151998,1497828360, 18/6/2017 22:33:3173,69.1
3153000,1497828361, 18/6/2017 22:33:3174,69.1
3153998,1497828362, 18/6/2017 22:33:3175,69.1
3154999,1497828363, 18/6/2017 22:33:3176,69.1
3155998,1497828364, 18/6/2017 22:33:3177,69
3156999,1497828365, 18/6/2017 22:33:3178,69
3157999,1497828366, 18/6/2017 22:33:3179,69
3158999,1497828367, 18/6/2017 22:33:3180,69
3160000,1497828368, 18/6/2017 22:33:3181,69
3160998,1497828369, 18/6/2017 22:33:3182,69
3161999,1497828370, 18/6/2017 22:33:3183,69
3162999,1497828371, 18/6/2017 22:33:3184,69
3164000,1497828372, 18/6/2017 22:33:3185,69
3164998,1497828373, 18/6/2017 22:33:3186,68.9
3165999,1497828374, 18/6/2017 22:33:3187,68.9
3166999,1497828375, 18/6/2017 22:33:3188,69
3167998,1497828376, 18/6/2017 22:33:3189,69
3169000,1497828377, 18/6/2017 22:33:3190,68.9
3169999,1497828378, 18/6/2017 22:33:3191,68.9
3171000,1497828379, 18/6/2017 22:33:3192,68.9
3171998,1497828380, 18/6/2017 22:33:3193,68.8
3172999,1497828381, 18/6/2017 22:33:3194,68.8
3173999,1497828382, 18/6/2017 22:33:3195,68.8
3175000,1497828383, 18/6/2017 22:33:3196,68.7
3175999,1497828384, 18/6/2017 22:33:3197,68.7
3176999,1497828385, 18/6/2017 22:33:3198,68.7
3178000,1497828386, 18/6/2017 22:33:3199,68.7
3178999,1497828387, 18/6/2017 22:33:3200,68.7
3180000,1497828388, 18/6/2017 22:33:3201,68.8
3180999,1497828389, 18/6/2017 22:33:3202,68.8
3182000,1497828390, 18/6/2017 22:33:3203,68.8
3182999,1497828391, 18/6/2017 22:33:3204,68.8
3184000,1497828392, 18/6/2017 22:33:3205,68.8
3184999,1497828393, 18/6/2017 22:33:3206,68.8
3185998,1497828394, 18/6/2017 22:33:3207,68.8
3186999,1497828395, 18/6/2017 22:33:3208,68.9
3187999,1497828396, 18/6/2017 22:33:3209,68.9
3188999,1497828397, 18/6/2017 22:33:3210,68.9
3189999,1497828398, 18/6/2017 22:33:3211,68.9
3190999,1497828399, 18/6/2017 22:33:3212,68.9
3191999,1497828400, 18/6/2017 22:33:3213,68.9
3192999,1497828401, 18/6/2017 22:33:3214,68.9
3193999,1497828402, 18/6/2017 22:33:3215,68.9
3194998,1497828403, 18/6/2017 22:33:3216,68.9
3196000,1497828404, 18/6/2017 22:33:3217,68.9
3196999,1497828405, 18/6/2017 22:33:3218,68.9
3197999,1497828406, 18/6/2017 22:33:3219,68.8
3198999,1497828407, 18/6/2017 22:33:3220,68.8
3200000,1497828408, 18/6/2017 22:33:3221,68.8
3201000,1497828409, 18/6/2017 22:33:3222,68.8
3201999,1497828410, 18/6/2017 22:33:3223,68.8
3202999,1497828411, 18/6/2017 22:33:3224,68.8
3203998,1497828412, 18/6/2017 22:33:3225,68.8
3205000,1497828413, 18/6/2017 22:33:3226,68.8
3205998,1497828414, 18/6/2017 22:33:3227,68.8
3207000,1497828415, 18/6/2017 22:33:3228,68.8
3207999,1497828416, 18/6/2017 22:33:3229,68.8
3208999,1497828417, 18/6/2017 22:33:3230,68.8
3209999,1497828418, 18/6/2017 22:33:3231,68.8
3210998,1497828419, 18/6/2017 22:33:3232,68.8
3212000,1497828420, 18/6/2017 22:33:3233,68.9
3212999,1497828421, 18/6/2017 22:33:3234,68.9
3214000,1497828422, 18/6/2017 22:33:3235,68.9
3214999,1497828423, 18/6/2017 22:33:3236,68.9
3216000,1497828424, 18/6/2017 22:33:3237,68.9
3217000,1497828425, 18/6/2017 22:33:3238,68.9
3217998,1497828426, 18/6/2017 22:33:3239,68.9
3218999,1497828427, 18/6/2017 22:33:3240,69
3219999,1497828428, 18/6/2017 22:33:3241,69
3220999,1497828429, 18/6/2017 22:33:3242,69
3221999,1497828430, 18/6/2017 22:33:3243,69
3223000,1497828431, 18/6/2017 22:33:3244,69
3223999,1497828432, 18/6/2017 22:33:3245,69
3224999,1497828433, 18/6/2017 22:33:3246,69
3225999,1497828434, 18/6/2017 22:33:3247,69
3226999,1497828435, 18/6/2017 22:33:3248,69
3227999,1497828436, 18/6/2017 22:33:3249,69
3228998,1497828437, 18/6/2017 22:33:3250,69
3230000,1497828438, 18/6/2017 22:33:3251,69
3230999,1497828439, 18/6/2017 22:33:3252,69
3231998,1497828440, 18/6/2017 22:33:3253,69
3232999,1497828441, 18/6/2017 22:33:3254,69
3233998,1497828442, 18/6/2017 22:33:3255,69
3234999,1497828443, 18/6/2017 22:33:3256,69
3235999,1497828444, 18/6/2017 22:33:3257,69
3236999,1497828445, 18/6/2017 22:33:3258,69
3237999,1497828446, 18/6/2017 22:33:3259,69
3239000,1497828447, 18/6/2017 22:33:3260,68.9
3239999,1497828448, 18/6/2017 22:33:3261,68.9
3240998,1497828449, 18/6/2017 22:33:3262,68.9
3241999,1497828450, 18/6/2017 22:33:3263,68.9
3242999,1497828451, 18/6/2017 22:33:3264,68.9
3243999,1497828452, 18/6/2017 22:33:3265,68.9
3244998,1497828453, 18/6/2017 22:33:3266,68.9
3245999,1497828454, 18/6/2017 22:33:3267,69
3246999,1497828455, 18/6/2017 22:33:3268,69
3247998,1497828456, 18/6/2017 22:33:3269,69
3248999,1497828457, 18/6/2017 22:33:3270,69
3249999,1497828458, 18/6/2017 22:33:3271,68.9
3250999,1497828459, 18/6/2017 22:33:3272,68.9
3251999,1497828460, 18/6/2017 22:33:3273,69
3252999,1497828461, 18/6/2017 22:33:3274,69
3253998,1497828462, 18/6/2017 22:33:3275,69
3255000,1497828463, 18/6/2017 22:33:3276,69
3255999,1497828464, 18/6/2017 22:33:3277,69
3256999,1497828465, 18/6/2017 22:33:3278,69
3257999,1497828466, 18/6/2017 22:33:3279,69
3258998,1497828467, 18/6/2017 22:33:3280,69
3260000,1497828468, 18/6/2017 22:33:3281,69
3260999,1497828469, 18/6/2017 22:33:3282,69
3262000,1497828470, 18/6/2017 22:33:3283,69
3263000,1497828471, 18/6/2017 22:33:3284,69
3264000,1497828472, 18/6/2017 22:33:3285,69
3264999,1497828473, 18/6/2017 22:33:3286,69
3265998,1497828474, 18/6/2017 22:33:3287,69
3266999,1497828475, 18/6/2017 22:33:3288,69.1
3267999,1497828476, 18/6/2017 22:33:3289,69.1
3269000,1497828477, 18/6/2017 22:33:3290,69.1
3270000,1497828478, 18/6/2017 22:33:3291,69.1
3270999,1497828479, 18/6/2017 22:33:3292,69.2
3272000,1497828480, 18/6/2017 22:33:3293,69.2
3272998,1497828481, 18/6/2017 22:33:3294,69.2
3273999,1497828482, 18/6/2017 22:33:3295,69.1
3274999,1497828483, 18/6/2017 22:33:3296,69.1
3276000,1497828484, 18/6/2017 22:33:3297,69.2
3277000,1497828485, 18/6/2017 22:33:3298,69.2
3277999,1497828486, 18/6/2017 22:33:3299,69.2
3278999,1497828487, 18/6/2017 22:33:3300,69.1
3279998,1497828488, 18/6/2017 22:33:3301,69.1
3281000,1497828489, 18/6/2017 22:33:3302,69.1
3281998,1497828490, 18/6/2017 22:33:3303,69.1
3282999,1497828491, 18/6/2017 22:33:3304,69.1
3283999,1497828492, 18/6/2017 22:33:3305,69.2
3285000,1497828493, 18/6/2017 22:33:3306,69.2
3285999,1497828494, 18/6/2017 22:33:3307,69.2
3286999,1497828495, 18/6/2017 22:33:3308,69.2
3288000,1497828496, 18/6/2017 22:33:3309,69.2
3288999,1497828497, 18/6/2017 22:33:3310,69.2
3290000,1497828498, 18/6/2017 22:33:3311,69.3
3290998,1497828499, 18/6/2017 22:33:3312,69.3
3291999,1497828500, 18/6/2017 22:33:3313,69.3
3292999,1497828501, 18/6/2017 22:33:3314,69.3
3293999,1497828502, 18/6/2017 22:33:3315,69.3
3294998,1497828503, 18/6/2017 22:33:3316,69.1
3295998,1497828504, 18/6/2017 22:33:3317,69.1
3296999,1497828505, 18/6/2017 22:33:3318,69.2
3297999,1497828506, 18/6/2017 22:33:3319,69.2
3298999,1497828507, 18/6/2017 22:33:3320,69.2
3299999,1497828508, 18/6/2017 22:33:3321,69.1
3300999,1497828509, 18/6/2017 22:33:3322,69.1
3301999,1497828510, 18/6/2017 22:33:3323,69.1
3303000,1497828511, 18/6/2017 22:33:3324,69.1
3303999,1497828512, 18/6/2017 22:33:3325,69.1
3304999,1497828513, 18/6/2017 22:33:3326,68.9
3305999,1497828514, 18/6/2017 22:33:3327,68.9
3306999,1497828515, 18/6/2017 22:33:3328,69
3307999,1497828516, 18/6/2017 22:33:3329,69
3308999,1497828517, 18/6/2017 22:33:3330,69
3310000,1497828518, 18/6/2017 22:33:3331,69
3310999,1497828519, 18/6/2017 22:33:3332,69
3311998,1497828520, 18/6/2017 22:33:3333,69
3312999,1497828521, 18/6/2017 22:33:3334,69
3313999,1497828522, 18/6/2017 22:33:3335,69.1
3314999,1497828523, 18/6/2017 22:33:3336,69.1
3315998,1497828524, 18/6/2017 22:33:3337,69
3316999,1497828525, 18/6/2017 22:33:3338,69
3317999,1497828526, 18/6/2017 22:33:3339,69
3319000,1497828527, 18/6/2017 22:33:3340,69
3320000,1497828528, 18/6/2017 22:33:3341,69
3320998,1497828529, 18/6/2017 22:33:3342,69
3321999,1497828530, 18/6/2017 22:33:3343,69.1
3322998,1497828531, 18/6/2017 22:33:3344,69.1
3323999,1497828532, 18/6/2017 22:33:3345,69.1
3324998,1497828533, 18/6/2017 22:33:3346,69.1
3325999,1497828534, 18/6/2017 22:33:3347,69.1
3326999,1497828535, 18/6/2017 22:33:3348,69.1
3328000,1497828536, 18/6/2017 22:33:3349,69.1
3328999,1497828537, 18/6/2017 22:33:3350,69.2
3330000,1497828538, 18/6/2017 22:33:3351,69.2
3331000,1497828539, 18/6/2017 22:33:3352,69.2
3331998,1497828540, 18/6/2017 22:33:3353,69.2
3332999,1497828541, 18/6/2017 22:33:3354,69.2
3333998,1497828542, 18/6/2017 22:33:3355,69.2
3335000,1497828543, 18/6/2017 22:33:3356,69.2
3335999,1497828544, 18/6/2017 22:33:3357,69.2
3336998,1497828545, 18/6/2017 22:33:3358,69.2
3337999,1497828546, 18/6/2017 22:33:3359,69.2
3338998,1497828547, 18/6/2017 22:33:3360,69
3339999,1497828548, 18/6/2017 22:33:3361,69
3340999,1497828549, 18/6/2017 22:33:3362,69.1
3341999,1497828550, 18/6/2017 22:33:3363,69.1
3342999,1497828551, 18/6/2017 22:33:3364,69.1
3344000,1497828552, 18/6/2017 22:33:3365,69.2
3344999,1497828553, 18/6/2017 22:33:3366,69.2
3345998,1497828554, 18/6/2017 22:33:3367,69.1
3346999,1497828555, 18/6/2017 22:33:3368,69.1
3347998,1497828556, 18/6/2017 22:33:3369,69.1
3348999,1497828557, 18/6/2017 22:33:3370,69.1
3349999,1497828558, 18/6/2017 22:33:3371,69.1
3351000,1497828559, 18/6/2017 22:33:3372,69.1
3352000,1497828560, 18/6/2017 22:33:3373,69.2
3352998,1497828561, 18/6/2017 22:33:3374,69.2
3354000,1497828562, 18/6/2017 22:33:3375,69.1
3354998,1497828563, 18/6/2017 22:33:3376,69.1
3356000,1497828564, 18/6/2017 22:33:3377,69.1
3356999,1497828565, 18/6/2017 22:33:3378,69.1
3357999,1497828566, 18/6/2017 22:33:3379,69.1
3358999,1497828567, 18/6/2017 22:33:3380,69.1
3359998,1497828568, 18/6/2017 22:33:3381,69.1
3360999,1497828569, 18/6/2017 22:33:3382,69.1
3361999,1497828570, 18/6/2017 22:33:3383,69.1
3363000,1497828571, 18/6/2017 22:33:3384,69.1
3363999,1497828572, 18/6/2017 22:33:3385,69.1
3365000,1497828573, 18/6/2017 22:33:3386,69.1
3365998,1497828574, 18/6/2017 22:33:3387,69.1
3367000,1497828575, 18/6/2017 22:33:3388,69
3367999,1497828576, 18/6/2017 22:33:3389,69
3368998,1497828577, 18/6/2017 22:33:3390,69.1
3370000,1497828578, 18/6/2017 22:33:3391,69.1
3370999,1497828579, 18/6/2017 22:33:3392,69
3372000,1497828580, 18/6/2017 22:33:3393,69
3372999,1497828581, 18/6/2017 22:33:3394,69.1
3373999,1497828582, 18/6/2017 22:33:3395,69.1
3375000,1497828583, 18/6/2017 22:33:3396,69.2
3375998,1497828584, 18/6/2017 22:33:3397,69.2
3376999,1497828585, 18/6/2017 22:33:3398,69.2
3377999,1497828586, 18/6/2017 22:33:3399,69
3378999,1497828587, 18/6/2017 22:33:3400,69
3379999,1497828588, 18/6/2017 22:33:3401,69
3381000,1497828589, 18/6/2017 22:33:3402,69
3381999,1497828590, 18/6/2017 22:33:3403,69
3382999,1497828591, 18/6/2017 22:33:3404,69
3384000,1497828592, 18/6/2017 22:33:3405,69.1
3384998,1497828593, 18/6/2017 22:33:3406,69.1
3385999,1497828594, 18/6/2017 22:33:3407,69.2
3386998,1497828595, 18/6/2017 22:33:3408,69.2
3387999,1497828596, 18/6/2017 22:33:3409,69.2
3388999,1497828597, 18/6/2017 22:33:3410,69.1
3389999,1497828598, 18/6/2017 22:33:3411,69.1
3391000,1497828599, 18/6/2017 22:33:3412,69.2
3391998,1497828600, 18/6/2017 22:33:3413,69.2
3393000,1497828601, 18/6/2017 22:33:3414,69.1
3393999,1497828602, 18/6/2017 22:33:3415,69.1
3395000,1497828603, 18/6/2017 22:33:3416,69.1
3395999,1497828604, 18/6/2017 22:33:3417,69.1
3396999,1497828605, 18/6/2017 22:33:3418,69.1
3397999,1497828606, 18/6/2017 22:33:3419,69.1
3398999,1497828607, 18/6/2017 22:33:3420,69.1
3399999,1497828608, 18/6/2017 22:33:3421,69.1
3400998,1497828609, 18/6/2017 22:33:3422,69.1
3401999,1497828610, 18/6/2017 22:33:3423,69.1
3403000,1497828611, 18/6/2017 22:33:3424,69.1
3404000,1497828612, 18/6/2017 22:33:3425,69.1
3404999,1497828613, 18/6/2017 22:33:3426,69.1
3405999,1497828614, 18/6/2017 22:33:3427,69.1
3406999,1497828615, 18/6/2017 22:33:3428,69.1
3408000,1497828616, 18/6/2017 22:33:3429,69.1
3409000,1497828617, 18/6/2017 22:33:3430,69.1
3409999,1497828618, 18/6/2017 22:33:3431,69.1
3410999,1497828619, 18/6/2017 22:33:3432,69.1
3411999,1497828620, 18/6/2017 22:33:3433,69.1
3413000,1497828621, 18/6/2017 22:33:3434,69.1
3413999,1497828622, 18/6/2017 22:33:3435,69.1
3415000,1497828623, 18/6/2017 22:33:3436,69.1
3416000,1497828624, 18/6/2017 22:33:3437,69.1
3416998,1497828625, 18/6/2017 22:33:3438,69.1
3417999,1497828626, 18/6/2017 22:33:3439,69.1
3418998,1497828627, 18/6/2017 22:33:3440,69.1
3419999,1497828628, 18/6/2017 22:33:3441,69.1
3420999,1497828629, 18/6/2017 22:33:3442,69.1
3421999,1497828630, 18/6/2017 22:33:3443,69.1
3422999,1497828631, 18/6/2017 22:33:3444,69.1
3424000,1497828632, 18/6/2017 22:33:3445,69.1
3425000,1497828633, 18/6/2017 22:33:3446,69.1
3425999,1497828634, 18/6/2017 22:33:3447,69.1
3426999,1497828635, 18/6/2017 22:33:3448,69.1
3427998,1497828636, 18/6/2017 22:33:3449,69.1
3428999,1497828637, 18/6/2017 22:33:3450,69.1
3429999,1497828638, 18/6/2017 22:33:3451,69
3430999,1497828639, 18/6/2017 22:33:3452,69
3431999,1497828640, 18/6/2017 22:33:3453,69
3432999,1497828641, 18/6/2017 22:33:3454,69
3434000,1497828642, 18/6/2017 22:33:3455,69
3434998,1497828643, 18/6/2017 22:33:3456,69
3435999,1497828644, 18/6/2017 22:33:3457,69
3436999,1497828645, 18/6/2017 22:33:3458,69
3437999,1497828646, 18/6/2017 22:33:3459,69
3438999,1497828647, 18/6/2017 22:33:3460,69
3439998,1497828648, 18/6/2017 22:33:3461,69
3440999,1497828649, 18/6/2017 22:33:3462,69
3441999,1497828650, 18/6/2017 22:33:3463,69
3443000,1497828651, 18/6/2017 22:33:3464,69
3443999,1497828652, 18/6/2017 22:33:3465,69
3445000,1497828653, 18/6/2017 22:33:3466,69
3445999,1497828654, 18/6/2017 22:33:3467,68.9
3446999,1497828655, 18/6/2017 22:33:3468,68.9
3447999,1497828656, 18/6/2017 22:33:3469,68.9
3448998,1497828657, 18/6/2017 22:33:3470,68.9
3450000,1497828658, 18/6/2017 22:33:3471,68.8
3450999,1497828659, 18/6/2017 22:33:3472,68.8
3452000,1497828660, 18/6/2017 22:33:3473,68.8
3452999,1497828661, 18/6/2017 22:33:3474,68.9
3453999,1497828662, 18/6/2017 22:33:3475,68.9
3454999,1497828663, 18/6/2017 22:33:3476,69
3455998,1497828664, 18/6/2017 22:33:3477,69
3456999,1497828665, 18/6/2017 22:33:3478,69
3457999,1497828666, 18/6/2017 22:33:3479,69
3458999,1497828667, 18/6/2017 22:33:3480,69
3459999,1497828668, 18/6/2017 22:33:3481,69.1
3461000,1497828669, 18/6/2017 22:33:3482,69.1
3461999,1497828670, 18/6/2017 22:33:3483,69.1
3463000,1497828671, 18/6/2017 22:33:3484,69.1
3463999,1497828672, 18/6/2017 22:33:3485,69.2
3464998,1497828673, 18/6/2017 22:33:3486,69.2
3465999,1497828674, 18/6/2017 22:33:3487,69.2
3466999,1497828675, 18/6/2017 22:33:3488,69.1
3467999,1497828676, 18/6/2017 22:33:3489,69.1
3468998,1497828677, 18/6/2017 22:33:3490,69
3470000,1497828678, 18/6/2017 22:33:3491,69
3470999,1497828679, 18/6/2017 22:33:3492,69
3472000,1497828680, 18/6/2017 22:33:3493,69
3473000,1497828681, 18/6/2017 22:33:3494,69
3473999,1497828682, 18/6/2017 22:33:3495,69
3474999,1497828683, 18/6/2017 22:33:3496,69
3475998,1497828684, 18/6/2017 22:33:3497,69.1
3476999,1497828685, 18/6/2017 22:33:3498,69.1
3477999,1497828686, 18/6/2017 22:33:3499,69.1
3478999,1497828687, 18/6/2017 22:33:3500,69.1
3480000,1497828688, 18/6/2017 22:33:3501,69
3480998,1497828689, 18/6/2017 22:33:3502,69
3481999,1497828690, 18/6/2017 22:33:3503,69
3482999,1497828691, 18/6/2017 22:33:3504,69
3483999,1497828692, 18/6/2017 22:33:3505,69
3484999,1497828693, 18/6/2017 22:33:3506,69
3485999,1497828694, 18/6/2017 22:33:3507,69
3486999,1497828695, 18/6/2017 22:33:3508,69
3487998,1497828697, 18/6/2017 22:33:3509,69
3488999,1497828698, 18/6/2017 22:33:3510,69
3490000,1497828699, 18/6/2017 22:33:3511,69
3490999,1497828700, 18/6/2017 22:33:3512,69
3491999,1497828701, 18/6/2017 22:33:3513,69
3492999,1497828702, 18/6/2017 22:33:3514,69
